HEADER
VTF File Version,1.0
VTF File Type,0
PID,3685888
Generated on,2026-01-02 17:20:35
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2024.2

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
14,READ
9,WRITE
17,siu_core_v5
16,subgraph_kernel_plan5_v1
11,xrt::bo::address
5,xrt::bo::bo
15,xrt::bo::read
6,xrt::bo::size
8,xrt::bo::sync
7,xrt::bo::write
1,xrt::device::device
2,xrt::device::load_xclbin
4,xrt::kernel::group_id
3,xrt::kernel::kernel
10,xrt::run::run
12,xrt::run::start
13,xrt::run::wait

EVENTS
255,253,52696.257087,1,API_CALL,8
256,254,52696.257087,3,API_CALL,9
257,0,52696.284481,1,API_CALL,6
258,257,52696.284740,1,API_CALL,6
259,0,52696.292835,1,API_CALL,8
260,0,52696.292915,3,API_CALL,9
261,259,52717.882113,1,API_CALL,8
262,260,52717.882113,3,API_CALL,9
263,0,52717.906357,1,API_CALL,6
264,263,52717.906586,1,API_CALL,6
265,0,52717.915747,1,API_CALL,8
266,0,52717.915831,3,API_CALL,9
267,265,52739.334284,1,API_CALL,8
268,266,52739.334284,3,API_CALL,9
269,0,52739.358723,1,API_CALL,6
270,269,52739.358903,1,API_CALL,6
271,0,52739.366523,1,API_CALL,8
272,0,52739.366608,3,API_CALL,9
273,271,52760.774810,1,API_CALL,8
274,272,52760.774810,3,API_CALL,9
275,0,52760.799379,1,API_CALL,6
276,275,52760.799583,1,API_CALL,6
277,0,52760.807343,1,API_CALL,8
278,0,52760.807424,3,API_CALL,9
279,277,52782.248414,1,API_CALL,8
280,278,52782.248414,3,API_CALL,9
281,0,52782.273093,1,API_CALL,6
282,281,52782.273338,1,API_CALL,6
283,0,52782.281242,1,API_CALL,8
284,0,52782.281323,3,API_CALL,9
285,283,52803.607200,1,API_CALL,8
286,284,52803.607200,3,API_CALL,9
287,0,52803.631604,1,API_CALL,6
288,287,52803.631844,1,API_CALL,6
289,0,52803.640573,1,API_CALL,8
290,0,52803.640654,3,API_CALL,9
291,289,52825.007283,1,API_CALL,8
292,290,52825.007283,3,API_CALL,9
293,0,52825.032022,1,API_CALL,6
294,293,52825.032227,1,API_CALL,6
295,0,52825.040181,1,API_CALL,8
296,0,52825.040262,3,API_CALL,9
297,295,52846.428691,1,API_CALL,8
298,296,52846.428691,3,API_CALL,9
299,0,52846.453459,1,API_CALL,6
300,299,52846.453795,1,API_CALL,6
301,0,52846.461314,1,API_CALL,8
302,0,52846.461394,3,API_CALL,9
303,301,52867.930933,1,API_CALL,8
304,302,52867.930933,3,API_CALL,9
305,0,52867.955423,1,API_CALL,6
306,305,52867.955687,1,API_CALL,6
307,0,52867.964122,1,API_CALL,8
308,0,52867.964206,3,API_CALL,9
309,307,52889.495433,1,API_CALL,8
310,308,52889.495433,3,API_CALL,9
311,0,52889.520207,1,API_CALL,6
312,311,52889.520457,1,API_CALL,6
313,0,52889.528456,1,API_CALL,8
314,0,52889.528541,3,API_CALL,9
315,313,52911.183058,1,API_CALL,8
316,314,52911.183058,3,API_CALL,9
317,0,52911.207475,1,API_CALL,6
318,317,52911.207690,1,API_CALL,6
319,0,52911.216859,1,API_CALL,8
320,0,52911.216945,3,API_CALL,9
